session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_140440,H_4193,1,54.70,49.1,59.9,0.00,37.0,73,Host
20251208_140440,H_4193,1,55.71,48.9,63.5,0.00,37.0,73,Host
20251208_140440,H_4193,1,56.72,48.4,64.1,0.00,37.0,73,Host
20251208_140440,H_4193,1,57.72,49.4,79.5,0.00,37.0,73,Host
20251208_140440,H_4193,1,58.72,49.2,79.4,0.00,36.0,73,Host
20251208_140440,H_4193,1,59.74,49.1,59.3,0.00,37.0,73,Host
20251208_140440,H_4193,1,60.75,49.0,62.2,0.00,37.0,73,Host
20251208_140440,H_4193,1,61.75,49.3,81.4,0.00,37.0,73,Host
20251208_140440,H_4193,1,62.76,48.3,60.3,0.00,37.0,73,Host
20251208_140440,H_4193,1,63.77,49.1,82.2,0.00,37.0,73,Host
20251208_140440,H_4193,1,64.77,49.1,82.7,0.00,37.0,73,Host
20251208_140440,H_4193,1,65.77,49.3,78.8,0.00,37.0,73,Host
20251208_140440,H_4193,1,66.79,49.6,81.1,0.00,37.0,73,Host
20251208_140440,H_4193,1,67.80,49.6,81.5,0.00,37.0,73,Host
20251208_140440,H_4193,1,68.80,48.8,61.7,0.00,37.0,73,Host
20251208_140440,H_4193,1,69.80,48.8,59.2,0.00,37.0,73,Host
20251208_140440,H_4193,1,70.81,47.7,67.9,0.00,37.0,73,Host
20251208_140440,H_4193,1,71.83,44.4,69.2,0.00,37.0,73,Host
20251208_140440,H_4193,1,72.84,43.1,63.2,0.00,37.0,73,Host
20251208_140440,H_4193,1,73.86,44.8,64.4,0.00,37.0,73,Host
20251208_140440,H_4193,1,74.87,45.9,81.9,0.00,37.0,73,Host
20251208_140440,H_4193,2,75.88,49.3,59.4,0.00,37.0,73,Host
20251208_140440,H_4193,2,76.89,48.6,59.6,0.00,37.0,73,Host
20251208_140440,H_4193,2,77.90,47.8,63.0,0.00,37.0,73,Host
20251208_140440,H_4193,2,78.90,48.0,84.4,0.00,37.0,73,Host
20251208_140440,H_4193,2,79.90,48.0,61.9,0.00,37.0,73,Host
20251208_140440,H_4193,2,80.92,48.0,61.5,0.00,37.0,73,Host
20251208_140440,H_4193,2,81.93,48.4,66.7,0.00,37.0,73,Host
20251208_140440,H_4193,2,82.94,48.1,397.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,83.96,48.1,397.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,84.97,48.0,1707.9,0.00,37.0,72,Host
20251208_140440,H_4193,2,85.98,48.1,2727.4,0.00,37.0,72,Host
20251208_140440,H_4193,2,87.00,48.6,2727.4,0.00,37.0,72,Host
20251208_140440,H_4193,2,88.02,48.3,2727.4,0.00,37.0,72,Host
20251208_140440,H_4193,2,89.04,48.3,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,90.04,48.0,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,91.06,48.4,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,92.06,47.9,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,93.06,47.8,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,94.08,48.4,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,95.09,48.8,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,96.11,48.2,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,97.13,48.3,4825.2,0.00,37.0,72,Host
20251208_140440,H_4193,2,98.15,48.4,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,99.17,48.3,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,100.17,48.0,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,101.20,47.7,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,102.21,48.2,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,103.23,48.3,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,104.24,48.3,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,105.25,48.2,12968.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,106.27,48.1,1188.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,107.28,48.4,1188.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,108.28,48.1,1188.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,109.29,48.4,1188.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,110.30,48.2,1188.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,111.31,48.3,1188.0,0.00,37.0,72,Host
20251208_140440,H_4193,2,112.32,47.8,1188.0,0.00,37.0,72,Host
20251208_140440,H_4193,0,113.34,49.2,0.0,0.00,37.0,72,NotConnected
20251208_140440,H_4193,0,114.36,49.5,0.0,0.00,37.0,72,NotConnected
20251208_140440,H_4193,0,115.37,49.7,0.0,0.00,37.0,72,NotConnected
