session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_015029,H_4193,1,62.22,24.8,85.0,0.00,50.0,59,Host
20251208_015029,H_4193,1,63.23,36.1,83.4,0.00,50.0,59,Host
20251208_015029,H_4193,1,64.26,28.2,83.4,0.00,50.0,59,Host
20251208_015029,H_4193,1,65.29,27.4,111.3,0.00,50.0,59,Host
20251208_015029,H_4193,1,66.30,28.7,86.7,0.00,50.0,59,Host
20251208_015029,H_4193,1,67.31,36.1,83.1,0.00,50.0,59,Host
20251208_015029,H_4193,1,68.31,36.5,82.9,0.00,50.0,59,Host
20251208_015029,H_4193,1,69.34,36.0,55.0,0.00,50.0,59,Host
20251208_015029,H_4193,1,70.35,35.6,98.2,0.00,50.0,59,Host
20251208_015029,H_4193,1,71.38,36.1,108.6,0.00,50.0,59,Host
20251208_015029,H_4193,1,72.42,26.6,124.1,0.00,50.0,59,Host
20251208_015029,H_4193,1,73.45,33.5,79.4,0.00,50.0,59,Host
20251208_015029,H_4193,1,74.45,24.4,128.3,0.00,50.0,59,Host
20251208_015029,H_4193,1,75.46,24.3,84.1,0.00,50.0,59,Host
20251208_015029,H_4193,1,76.46,24.1,83.1,0.00,50.0,59,Host
20251208_015029,H_4193,1,77.50,24.4,84.6,0.00,50.0,59,Host
20251208_015029,H_4193,1,78.54,24.0,85.6,0.00,50.0,59,Host
20251208_015029,H_4193,1,79.55,25.6,110.0,0.00,50.0,59,Host
20251208_015029,H_4193,1,80.58,31.3,96.8,0.00,50.0,59,Host
20251208_015029,H_4193,1,81.60,23.9,82.8,0.00,50.0,59,Host
20251208_015029,H_4193,1,82.60,36.1,82.8,0.00,50.0,59,Host
20251208_015029,H_4193,1,83.60,36.1,83.3,0.00,50.0,59,Host
20251208_015029,H_4193,1,84.63,36.2,83.1,0.00,50.0,59,Host
20251208_015029,H_4193,1,85.65,36.0,110.0,0.00,50.0,59,Host
20251208_015029,H_4193,1,86.68,36.5,82.9,0.00,50.0,59,Host
20251208_015029,H_4193,1,87.68,36.2,83.0,0.00,50.0,59,Host
20251208_015029,H_4193,1,88.68,38.5,55.4,0.00,50.0,59,Host
20251208_015029,H_4193,1,89.71,36.0,82.5,0.00,50.0,59,Host
20251208_015029,H_4193,1,90.75,35.0,82.8,0.00,50.0,59,Host
20251208_015029,H_4193,1,91.77,33.1,56.2,0.00,50.0,58,Host
20251208_015029,H_4193,1,92.79,35.2,80.8,0.00,50.0,58,Host
20251208_015029,H_4193,1,93.82,30.0,83.9,0.00,50.0,58,Host
20251208_015029,H_4193,1,94.83,32.1,84.7,0.00,50.0,58,Host
20251208_015029,H_4193,1,95.83,30.9,68.8,0.00,50.0,58,Host
20251208_015029,H_4193,1,96.87,24.0,73.9,0.00,50.0,58,Host
20251208_015029,H_4193,1,97.88,25.0,69.6,0.00,50.0,58,Host
20251208_015029,H_4193,1,98.90,29.0,83.5,0.00,50.0,58,Host
20251208_015029,H_4193,1,99.90,27.6,69.9,0.00,50.0,58,Host
20251208_015029,H_4193,1,100.92,28.4,111.3,0.00,50.0,58,Host
20251208_015029,H_4193,1,101.93,26.0,56.3,0.00,50.0,58,Host
20251208_015029,H_4193,1,102.96,27.4,69.7,0.00,50.0,58,Host
20251208_015029,H_4193,1,103.97,24.0,83.5,0.00,50.0,58,Host
20251208_015029,H_4193,1,104.99,31.4,110.9,0.00,50.0,58,Host
20251208_015029,H_4193,1,106.00,30.3,83.0,0.00,50.0,58,Host
20251208_015029,H_4193,1,107.03,31.3,108.3,0.00,50.0,58,Host
20251208_015029,H_4193,1,108.04,32.3,83.3,0.00,50.0,58,Host
20251208_015029,H_4193,1,109.05,36.8,75.9,0.00,50.0,58,Host
20251208_015029,H_4193,1,110.07,36.9,81.7,0.00,50.0,58,Host
20251208_015029,H_4193,1,111.10,31.8,68.9,0.00,50.0,58,Host
20251208_015029,H_4193,1,112.10,41.7,68.8,0.00,50.0,58,Host
20251208_015029,H_4193,1,113.10,33.8,69.5,0.00,50.0,58,Host
20251208_015029,H_4193,1,114.14,26.5,83.4,0.00,50.0,58,Host
20251208_015029,H_4193,1,115.15,27.4,70.2,0.00,50.0,58,Host
20251208_015029,H_4193,1,116.15,23.9,70.4,0.00,49.0,58,Host
20251208_015029,H_4193,1,117.17,26.2,111.4,0.00,49.0,58,Host
20251208_015029,H_4193,1,118.17,27.4,110.7,0.00,49.0,58,Host
20251208_015029,H_4193,1,119.18,33.2,108.6,0.00,49.0,58,Host
20251208_015029,H_4193,1,120.21,32.4,110.2,0.00,49.0,58,Host
20251208_015029,H_4193,1,121.23,27.3,99.8,0.00,49.0,58,Host
20251208_015029,H_4193,1,122.26,31.2,70.1,0.00,49.0,58,Host
20251208_015029,H_4193,1,123.29,32.4,84.0,0.00,49.0,58,Host
20251208_015029,H_4193,1,124.32,28.7,81.1,0.00,49.0,58,Host
20251208_015029,H_4193,1,125.34,26.5,69.4,0.00,49.0,58,Host
20251208_015029,H_4193,1,126.35,35.5,97.1,0.00,49.0,58,Host
20251208_015029,H_4193,1,127.36,30.3,55.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,128.37,33.2,110.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,129.40,25.0,70.3,0.00,49.0,58,Host
20251208_015029,H_4193,1,130.43,36.3,82.7,0.00,49.0,58,Host
20251208_015029,H_4193,1,131.46,36.0,83.6,0.00,49.0,58,Host
20251208_015029,H_4193,1,132.49,36.2,83.0,0.00,49.0,58,Host
20251208_015029,H_4193,1,133.49,42.7,58.8,0.00,49.0,58,Host
20251208_015029,H_4193,1,134.50,72.1,54.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,135.51,54.2,74.3,0.00,49.0,58,Host
20251208_015029,H_4193,1,136.53,35.5,83.0,0.00,49.0,58,Host
20251208_015029,H_4193,1,137.57,34.5,97.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,138.60,28.5,68.0,0.00,49.0,58,Host
20251208_015029,H_4193,1,139.61,36.4,82.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,140.64,24.3,80.8,0.00,49.0,58,Host
20251208_015029,H_4193,1,141.64,32.3,87.6,0.00,49.0,58,Host
20251208_015029,H_4193,1,142.67,30.3,99.4,0.00,49.0,58,Host
20251208_015029,H_4193,1,143.69,24.0,83.0,0.00,49.0,58,Host
20251208_015029,H_4193,1,144.71,26.4,192.6,0.00,49.0,58,Host
20251208_015029,H_4193,1,145.79,18.5,132.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,146.85,14.2,140.6,0.00,49.0,58,Host
20251208_015029,H_4193,1,147.86,25.7,118.6,0.00,49.0,58,Host
20251208_015029,H_4193,1,148.87,25.2,82.2,0.00,49.0,58,Host
20251208_015029,H_4193,1,149.92,24.0,83.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,150.96,24.1,85.1,0.00,49.0,58,Host
20251208_015029,H_4193,1,152.00,24.1,83.5,0.00,49.0,58,Host
20251208_015029,H_4193,1,153.00,24.2,125.5,0.00,49.0,58,Host
20251208_015029,H_4193,1,154.07,18.9,143.8,0.00,49.0,58,Host
20251208_015029,H_4193,1,155.08,31.1,81.5,0.00,49.0,58,Host
20251208_015029,H_4193,1,156.10,34.7,83.2,0.00,49.0,58,Host
20251208_015029,H_4193,1,157.11,63.4,69.3,0.00,49.0,58,Host
20251208_015029,H_4193,1,158.12,72.2,55.9,0.00,49.0,58,Host
20251208_015029,H_4193,1,159.12,72.2,83.2,0.00,50.0,57,Host
20251208_015029,H_4193,1,160.13,72.8,54.6,0.00,50.0,57,Host
20251208_015029,H_4193,1,161.13,71.9,72.7,0.00,50.0,57,Host
20251208_015029,H_4193,1,162.13,49.4,83.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,163.15,35.0,112.2,0.00,50.0,57,Host
20251208_015029,H_4193,1,164.17,31.0,55.7,0.00,50.0,57,Host
20251208_015029,H_4193,1,165.18,41.2,48.2,0.00,50.0,57,Host
20251208_015029,H_4193,1,166.20,61.2,91.2,0.00,50.0,57,Host
20251208_015029,H_4193,1,167.22,24.5,83.5,0.00,50.0,57,Host
20251208_015029,H_4193,1,168.25,28.1,83.3,0.00,50.0,57,Host
20251208_015029,H_4193,1,169.25,24.2,83.3,0.00,50.0,57,Host
20251208_015029,H_4193,1,170.30,24.0,124.5,0.00,50.0,57,Host
20251208_015029,H_4193,1,171.33,24.0,126.3,0.00,50.0,57,Host
20251208_015029,H_4193,1,172.35,24.4,131.5,0.00,50.0,57,Host
20251208_015029,H_4193,1,173.36,24.0,125.0,0.00,50.0,57,Host
20251208_015029,H_4193,1,174.40,24.1,124.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,175.40,16.6,81.4,0.00,50.0,57,Host
20251208_015029,H_4193,1,176.41,24.9,121.8,0.00,50.0,57,Host
20251208_015029,H_4193,1,177.41,24.1,124.5,0.00,50.0,57,Host
20251208_015029,H_4193,1,178.46,24.2,125.8,0.00,50.0,57,Host
20251208_015029,H_4193,1,179.50,24.1,125.2,0.00,50.0,57,Host
20251208_015029,H_4193,1,180.54,24.1,126.1,0.00,50.0,57,Host
20251208_015029,H_4193,1,181.54,24.1,124.3,0.00,50.0,57,Host
20251208_015029,H_4193,1,182.58,23.9,124.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,183.58,29.4,83.0,0.00,50.0,57,Host
20251208_015029,H_4193,1,184.58,35.9,82.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,185.61,36.0,82.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,186.61,36.1,138.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,187.61,36.0,83.0,0.00,50.0,57,Host
20251208_015029,H_4193,1,188.64,35.8,110.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,189.67,68.5,110.5,0.00,50.0,57,Host
20251208_015029,H_4193,1,190.67,38.4,111.0,0.00,50.0,57,Host
20251208_015029,H_4193,1,191.68,40.5,76.3,0.00,50.0,57,Host
20251208_015029,H_4193,1,192.69,34.6,78.1,0.00,50.0,57,Host
20251208_015029,H_4193,1,193.69,60.4,82.7,0.00,50.0,57,Host
20251208_015029,H_4193,1,194.71,68.2,84.6,0.00,50.0,57,Host
20251208_015029,H_4193,1,195.71,36.1,82.0,0.00,50.0,57,Host
20251208_015029,H_4193,1,196.74,26.8,101.2,0.00,50.0,57,Host
20251208_015029,H_4193,1,197.74,34.3,127.1,0.00,50.0,57,Host
20251208_015029,H_4193,1,198.75,24.5,127.1,0.00,50.0,57,Host
20251208_015029,H_4193,1,199.76,19.0,170.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,200.78,30.4,83.9,0.00,50.0,57,Host
20251208_015029,H_4193,1,201.79,36.0,95.0,0.00,50.0,57,Host
20251208_015029,H_4193,1,202.83,21.1,125.1,0.00,50.0,57,Host
20251208_015029,H_4193,1,203.86,28.2,124.2,0.00,50.0,57,Host
20251208_015029,H_4193,1,204.89,24.0,125.4,0.00,50.0,57,Host
20251208_015029,H_4193,1,205.89,25.8,125.7,0.00,49.0,57,Host
20251208_015029,H_4193,1,206.93,24.7,110.9,0.00,49.0,57,Host
20251208_015029,H_4193,1,207.94,36.1,111.0,0.00,49.0,57,Host
20251208_015029,H_4193,1,208.96,35.9,83.2,0.00,49.0,57,Host
20251208_015029,H_4193,1,209.97,35.9,124.3,0.00,49.0,57,Host
20251208_015029,H_4193,1,210.97,36.0,111.3,0.00,49.0,57,Host
20251208_015029,H_4193,1,211.99,35.5,111.8,0.00,49.0,57,Host
20251208_015029,H_4193,1,213.02,36.2,110.9,0.00,49.0,57,Host
20251208_015029,H_4193,1,214.03,35.7,111.3,0.00,49.0,57,Host
20251208_015029,H_4193,1,215.06,36.3,111.0,0.00,49.0,57,Host
20251208_015029,H_4193,1,216.07,35.7,111.6,0.00,49.0,57,Host
20251208_015029,H_4193,1,217.08,35.2,125.8,0.00,49.0,57,Host
20251208_015029,H_4193,1,218.09,36.1,83.3,0.00,49.0,57,Host
20251208_015029,H_4193,1,219.11,34.9,83.0,0.00,49.0,57,Host
20251208_015029,H_4193,1,220.14,36.0,111.3,0.00,49.0,57,Host
20251208_015029,H_4193,1,221.15,36.3,83.1,0.00,49.0,57,Host
20251208_015029,H_4193,1,222.15,36.0,110.9,0.00,49.0,57,Host
20251208_015029,H_4193,1,223.18,36.0,83.5,0.00,49.0,57,Host
20251208_015029,H_4193,1,224.21,36.3,111.4,0.00,49.0,57,Host
20251208_015029,H_4193,1,225.24,36.2,111.1,0.00,49.0,57,Host
20251208_015029,H_4193,1,226.27,36.0,83.0,0.00,49.0,57,Host
20251208_015029,H_4193,1,227.28,35.6,110.3,0.00,48.0,56,Host
20251208_015029,H_4193,2,228.29,36.5,108.2,0.00,48.0,56,Host
20251208_015029,H_4193,2,229.29,36.0,110.9,0.00,48.0,56,Host
20251208_015029,H_4193,2,230.29,35.1,111.0,0.00,48.0,56,Host
20251208_015029,H_4193,2,231.31,32.2,125.3,0.00,48.0,56,Host
20251208_015029,H_4193,2,232.35,24.1,124.6,0.00,48.0,56,Host
20251208_015029,H_4193,2,233.36,26.5,154.0,0.00,48.0,56,Host
20251208_015029,H_4193,2,234.36,24.1,82.3,0.00,48.0,56,Host
20251208_015029,H_4193,2,235.37,24.1,124.2,0.00,48.0,56,Host
20251208_015029,H_4193,2,236.37,24.2,125.1,0.00,48.0,56,Host
20251208_015029,H_4193,2,237.40,24.0,125.0,0.00,48.0,56,Host
20251208_015029,H_4193,2,238.42,24.9,111.4,0.00,48.0,56,Host
20251208_015029,H_4193,2,239.44,24.9,124.6,0.00,48.0,56,Host
20251208_015029,H_4193,2,240.46,23.9,153.2,0.00,48.0,56,Host
20251208_015029,H_4193,2,241.46,23.8,125.8,0.00,48.0,56,Host
20251208_015029,H_4193,2,242.47,26.7,124.6,0.00,48.0,56,Host
20251208_015029,H_4193,2,243.51,23.9,124.7,0.00,48.0,56,Host
20251208_015029,H_4193,2,244.56,24.1,124.7,0.00,48.0,56,Host
20251208_015029,H_4193,2,245.60,24.2,125.2,0.00,48.0,56,Host
20251208_015029,H_4193,2,246.61,25.0,125.9,0.00,48.0,56,Host
20251208_015029,H_4193,2,247.63,25.9,124.6,0.00,48.0,56,Host
20251208_015029,H_4193,2,248.67,24.0,124.8,0.00,48.0,56,Host
20251208_015029,H_4193,2,249.70,24.9,123.9,0.00,48.0,56,Host
20251208_015029,H_4193,2,250.71,24.9,124.0,0.00,48.0,56,Host
20251208_015029,H_4193,2,251.75,26.0,125.0,0.00,48.0,56,Host
20251208_015029,H_4193,2,252.75,24.0,125.3,0.00,48.0,56,Host
20251208_015029,H_4193,2,253.75,24.0,125.6,0.00,48.0,56,Host
20251208_015029,H_4193,2,254.78,24.9,124.9,0.00,48.0,56,Host
20251208_015029,H_4193,2,255.78,23.9,125.2,0.00,48.0,56,Host
20251208_015029,H_4193,2,256.79,25.0,110.8,0.00,48.0,56,Host
20251208_015029,H_4193,2,257.79,28.5,109.8,0.00,48.0,56,Host
20251208_015029,H_4193,2,258.81,24.0,110.6,0.00,48.0,56,Host
20251208_015029,H_4193,2,259.82,24.9,111.3,0.00,48.0,56,Host
20251208_015029,H_4193,2,260.82,24.6,125.4,0.00,48.0,56,Host
20251208_015029,H_4193,2,261.85,24.8,124.5,0.00,48.0,56,Host
20251208_015029,H_4193,2,262.85,24.0,125.3,0.00,48.0,56,Host
20251208_015029,H_4193,2,263.87,23.7,110.8,0.00,48.0,56,Host
20251208_015029,H_4193,2,264.90,24.1,124.7,0.00,48.0,56,Host
20251208_015029,H_4193,2,265.94,24.0,124.9,0.00,48.0,56,Host
20251208_015029,H_4193,2,266.98,24.3,125.2,0.00,48.0,56,Host
20251208_015029,H_4193,0,268.09,12.4,0.0,0.00,42.0,56,NotConnected
20251208_015029,H_4193,0,269.10,14.8,0.0,0.00,42.0,56,NotConnected
20251208_015029,H_4193,0,270.11,46.7,0.0,0.00,42.0,56,NotConnected
20251208_015029,H_4193,0,271.13,21.6,0.0,0.00,42.0,56,NotConnected
20251208_015029,H_4193,0,272.14,65.5,0.0,0.00,42.0,56,NotConnected
20251208_015029,H_4193,0,273.14,64.3,0.0,0.00,42.0,56,NotConnected
20251208_015029,H_4193,0,274.15,37.3,0.0,0.00,43.0,56,NotConnected
20251208_015029,H_4193,0,275.16,23.8,0.0,0.00,43.0,56,NotConnected
20251208_015029,H_4193,0,276.18,30.2,0.0,0.00,45.0,56,NotConnected
20251208_015029,H_4193,0,277.20,33.6,0.0,0.00,45.0,56,NotConnected
20251208_015029,H_4193,0,278.22,25.9,0.0,0.00,45.0,56,NotConnected
20251208_015029,H_4193,0,279.23,45.9,0.0,0.00,45.0,56,NotConnected
20251208_015029,H_4193,0,280.27,24.1,0.0,0.00,45.0,56,NotConnected
