session_id,headset_id,participant_count,timestamp_sec,frame_rate_fps,network_latency_ms,calibration_error_mm,battery_temp_c,battery_level,scene_state
20251208_104152,H_4193,1,337.12,31.4,56.3,0.00,48.0,98,Host
20251208_104152,H_4193,1,338.14,32.1,69.9,0.00,48.0,98,Host
20251208_104152,H_4193,1,339.15,31.4,57.7,0.00,47.0,98,Host
20251208_104152,H_4193,1,340.18,32.0,70.3,0.00,47.0,98,Host
20251208_104152,H_4193,1,341.18,31.3,66.0,0.00,47.0,98,Host
20251208_104152,H_4193,1,342.20,32.0,61.2,0.00,47.0,98,Host
20251208_104152,H_4193,1,343.22,31.7,115.7,0.00,47.0,98,Host
20251208_104152,H_4193,1,344.24,31.5,96.6,0.00,47.0,98,Host
20251208_104152,H_4193,1,345.24,31.1,62.8,0.00,47.0,98,Host
20251208_104152,H_4193,1,346.25,31.6,136.8,0.00,47.0,98,Host
20251208_104152,H_4193,1,347.26,32.5,64.6,0.00,47.0,98,Host
20251208_104152,H_4193,1,348.29,32.7,61.5,0.00,47.0,98,Host
20251208_104152,H_4193,1,349.29,33.1,69.5,0.00,47.0,98,Host
20251208_104152,H_4193,1,350.31,31.9,66.5,0.00,47.0,98,Host
20251208_104152,H_4193,1,351.33,32.4,84.0,0.00,47.0,98,Host
20251208_104152,H_4193,1,352.33,31.4,116.0,0.00,47.0,98,Host
20251208_104152,H_4193,1,353.34,32.8,55.2,0.00,47.0,98,Host
20251208_104152,H_4193,1,354.35,31.7,68.5,0.00,47.0,98,Host
20251208_104152,H_4193,1,355.35,31.3,57.9,0.00,47.0,98,Host
20251208_104152,H_4193,1,356.36,31.8,66.4,0.00,47.0,97,Host
20251208_104152,H_4193,1,357.37,31.4,100.3,0.00,47.0,97,Host
20251208_104152,H_4193,1,358.39,32.2,61.5,0.00,47.0,97,Host
20251208_104152,H_4193,1,359.39,32.5,74.3,0.00,48.0,97,Host
20251208_104152,H_4193,1,360.41,30.0,72.1,0.00,48.0,97,Host
20251208_104152,H_4193,1,361.43,31.7,88.4,0.00,48.0,97,Host
